Date,Time,AP1,AP2,AP3,AP4,AP5,AV1,AV2,AV3,AV4,AV5,BP1,BP2,BP3,BP4,BP5,BV1,BV2,BV3,BV4,BV5
20122018,08:31:12:000000,119.61,119.62,119.63,119.64,119.66,200,48,94,200,294,119.56,119.55,119.53,119.52,119.5,94,200,94,500,92
20122018,08:31:13:000000,119.57,119.58,119.59,119.6,119.61,200,100,200,98,207,119.52,119.5,119.47,119.46,119.44,200,92,399,100,96
20122018,08:31:14:000000,119.57,119.58,119.59,119.6,119.61,200,100,200,98,207,119.52,119.5,119.47,119.46,119.44,200,92,399,100,96
20122018,08:31:15:000000,119.57,119.59,119.6,119.61,119.63,200,200,98,207,94,119.53,119.52,119.5,119.47,119.46,98,200,92,399,100
20122018,08:31:16:000000,119.57,119.59,119.6,119.61,119.63,200,200,98,207,94,119.53,119.52,119.5,119.47,119.46,98,200,92,399,100
20122018,08:31:17:000000,119.57,119.59,119.6,119.61,119.63,200,200,98,207,94,119.52,119.5,119.49,119.47,119.46,200,92,200,99,100
20122018,08:31:18:000000,119.59,119.6,119.61,119.63,119.64,200,98,207,94,200,119.53,119.52,119.5,119.49,119.47,98,200,92,200,99
20122018,08:31:19:000000,119.59,119.6,119.61,119.63,119.64,200,98,207,94,200,119.53,119.52,119.5,119.49,119.47,98,200,92,200,99
20122018,08:31:20:000000,119.59,119.6,119.61,119.63,119.64,200,98,207,94,200,119.53,119.52,119.5,119.49,119.47,98,200,92,200,99
20122018,08:31:21:000000,119.59,119.6,119.61,119.63,119.64,200,98,207,94,200,119.53,119.52,119.5,119.49,119.47,98,200,92,200,99
20122018,08:31:22:000000,119.59,119.61,119.63,119.64,119.66,170,207,94,200,294,119.57,119.56,119.53,119.52,119.5,1,100,98,200,492
20122018,08:31:23:000000,119.59,119.6,119.61,119.63,119.64,170,92,207,94,200,119.57,119.55,119.53,119.52,119.5,1,300,98,200,92
20122018,08:31:24:000000,119.59,119.6,119.61,119.63,119.64,170,92,207,94,200,119.57,119.55,119.53,119.52,119.5,1,300,98,200,92
20122018,08:31:25:000000,119.57,119.59,119.6,119.61,119.63,400,170,92,207,94,119.52,119.5,119.49,119.47,119.46,200,92,200,99,100
20122018,08:31:26:000000,119.57,119.59,119.6,119.61,119.63,400,170,92,207,94,119.52,119.5,119.49,119.47,119.46,200,92,200,99,100
20122018,08:31:27:000000,119.57,119.59,119.6,119.61,119.63,300,170,92,207,94,119.54,119.53,119.52,119.5,119.49,6,92,200,92,200
20122018,08:31:28:000000,119.57,119.59,119.6,119.61,119.63,300,170,92,207,94,119.54,119.53,119.52,119.5,119.49,6,92,200,92,200
20122018,08:31:29:000000,119.57,119.59,119.6,119.61,119.63,300,170,92,207,94,119.54,119.52,119.5,119.49,119.47,6,200,92,200,99
20122018,08:31:30:000000,119.55,119.57,119.59,119.6,119.61,200,392,170,92,207,119.5,119.49,119.47,119.46,119.44,107,200,99,800,96
20122018,08:31:31:000000,119.55,119.57,119.59,119.6,119.61,200,392,170,92,207,119.5,119.49,119.47,119.46,119.44,107,200,99,800,96
20122018,08:31:32:000000,119.55,119.57,119.59,119.6,119.61,200,392,170,92,207,119.5,119.49,119.47,119.46,119.44,92,200,99,800,96
20122018,08:31:33:000000,119.55,119.57,119.59,119.6,119.61,200,392,170,92,207,119.5,119.49,119.47,119.46,119.44,92,200,99,800,96
20122018,08:31:34:000000,119.55,119.57,119.59,119.6,119.61,100,200,170,92,207,119.53,119.5,119.49,119.47,119.46,200,92,200,99,800
20122018,08:31:35:000000,119.55,119.57,119.59,119.6,119.61,100,295,170,92,200,119.5,119.49,119.47,119.46,119.44,92,200,99,800,96
20122018,08:31:36:000000,119.55,119.57,119.59,119.6,119.61,100,295,170,92,200,119.5,119.49,119.47,119.46,119.44,92,200,99,800,96
20122018,08:31:37:000000,119.55,119.57,119.59,119.6,119.61,100,295,170,92,200,119.53,119.52,119.5,119.49,119.47,6,100,92,200,99
20122018,08:31:38:000000,119.55,119.57,119.59,119.6,119.61,100,295,170,92,200,119.53,119.52,119.5,119.49,119.47,6,100,92,200,99
20122018,08:31:39:000000,119.55,119.57,119.59,119.6,119.61,100,295,170,92,200,119.53,119.52,119.5,119.49,119.47,16,100,92,300,99
20122018,08:31:40:000000,119.55,119.57,119.59,119.6,119.61,100,295,170,92,200,119.53,119.52,119.5,119.49,119.47,16,100,92,300,99
20122018,08:31:41:000000,119.55,119.57,119.59,119.6,119.61,100,295,170,92,200,119.53,119.52,119.5,119.49,119.47,16,100,92,300,99
20122018,08:31:42:000000,119.55,119.57,119.59,119.6,119.61,100,200,170,92,200,119.53,119.52,119.5,119.49,119.47,110,100,92,300,99
20122018,08:31:43:000000,119.55,119.57,119.59,119.6,119.61,100,200,170,92,200,119.53,119.52,119.5,119.49,119.47,110,100,92,300,99
20122018,08:31:44:000000,119.56,119.57,119.58,119.6,119.61,200,99,200,99,200,119.53,119.52,119.5,119.49,119.47,10,100,92,200,99
20122018,08:31:45:000000,119.58,119.6,119.61,119.63,119.64,200,99,200,94,200,119.54,119.53,119.52,119.5,119.49,200,377,100,92,200
20122018,08:31:46:000000,119.58,119.6,119.61,119.63,119.64,200,99,200,94,200,119.54,119.53,119.52,119.5,119.49,200,377,100,92,200
20122018,08:31:47:000000,119.56,119.6,119.61,119.63,119.64,99,200,94,400,1,119.53,119.52,119.5,119.49,119.47,178,100,92,200,99
20122018,08:31:48:000000,119.56,119.6,119.61,119.63,119.64,99,200,94,400,1,119.53,119.52,119.5,119.49,119.47,178,100,92,200,99
20122018,08:31:49:000000,119.59,119.6,119.61,119.63,119.64,300,99,200,94,800,119.54,119.53,119.52,119.5,119.49,200,377,100,92,200
20122018,08:31:50:000000,119.59,119.6,119.61,119.63,119.64,300,99,200,94,800,119.54,119.53,119.52,119.5,119.49,200,377,100,92,200
20122018,08:31:51:000000,119.57,119.59,119.6,119.61,119.63,200,200,99,200,94,119.53,119.52,119.5,119.49,119.47,178,100,92,200,99
20122018,08:31:52:000000,119.53,119.54,119.55,119.57,119.59,200,93,200,293,200,119.49,119.47,119.46,119.44,119.41,200,99,100,96,100
20122018,08:31:53:000000,119.53,119.54,119.55,119.57,119.59,200,93,200,293,200,119.49,119.47,119.46,119.44,119.41,200,99,100,96,100
20122018,08:31:54:000000,119.53,119.55,119.57,119.6,119.61,200,200,293,99,200,119.49,119.47,119.46,119.44,119.41,110,99,100,96,100
20122018,08:31:55:000000,119.53,119.55,119.57,119.6,119.61,200,200,293,99,200,119.49,119.47,119.46,119.44,119.41,110,99,100,96,100
20122018,08:31:56:000000,119.53,119.54,119.55,119.57,119.6,200,93,300,293,99,119.49,119.47,119.46,119.44,119.41,10,99,900,96,100
20122018,08:31:57:000000,119.53,119.55,119.57,119.6,119.61,200,200,293,99,200,119.48,119.47,119.46,119.44,119.41,260,99,400,96,100
20122018,08:31:58:000000,119.53,119.55,119.57,119.6,119.61,200,200,293,99,200,119.48,119.47,119.46,119.44,119.41,260,99,400,96,100
20122018,08:31:59:000000,119.53,119.55,119.57,119.6,119.61,200,200,293,99,200,119.48,119.47,119.46,119.44,119.43,260,99,400,96,1
20122018,08:32:00:000000,119.53,119.55,119.57,119.6,119.61,200,200,293,99,200,119.48,119.47,119.46,119.44,119.43,260,99,400,96,1
20122018,08:32:01:000000,119.53,119.54,119.55,119.57,119.6,200,93,200,293,99,119.49,119.48,119.47,119.46,119.44,13,60,99,400,96
20122018,08:32:02:000000,119.53,119.54,119.55,119.57,119.6,200,96,200,293,99,119.48,119.47,119.46,119.44,119.43,200,196,100,96,1
20122018,08:32:03:000000,119.53,119.54,119.55,119.57,119.6,200,96,200,293,99,119.48,119.47,119.46,119.44,119.43,200,196,100,96,1
20122018,08:32:04:000000,119.53,119.55,119.57,119.6,119.61,200,200,293,99,200,119.5,119.49,119.48,119.47,119.46,200,140,200,196,100
20122018,08:32:05:000000,119.53,119.55,119.57,119.6,119.61,200,200,293,99,200,119.5,119.49,119.48,119.47,119.46,200,140,200,196,100
20122018,08:32:06:000000,119.53,119.55,119.57,119.6,119.61,300,200,293,99,200,119.51,119.5,119.49,119.48,119.47,100,200,140,200,196
20122018,08:32:07:000000,119.53,119.55,119.57,119.6,119.61,300,200,293,99,200,119.51,119.5,119.49,119.48,119.47,100,200,140,200,196
20122018,08:32:08:000000,119.59,119.6,119.61,119.63,119.64,200,99,200,94,213,119.54,119.52,119.5,119.49,119.48,200,200,396,140,200
20122018,08:32:09:000000,119.59,119.6,119.61,119.63,119.64,200,99,200,94,213,119.54,119.52,119.5,119.49,119.48,201,200,396,140,200
20122018,08:32:10:000000,119.59,119.6,119.61,119.63,119.64,200,99,200,94,213,119.54,119.52,119.5,119.49,119.48,201,200,396,140,200
20122018,08:32:11:000000,119.61,119.63,119.64,119.65,119.66,200,94,200,100,94,119.58,119.56,119.54,119.53,119.52,201,209,200,96,200
20122018,08:32:12:000000,119.61,119.63,119.64,119.65,119.66,200,94,200,100,94,119.58,119.56,119.54,119.53,119.52,201,209,200,96,200
20122018,08:32:13:000000,119.61,119.63,119.64,119.65,119.66,200,94,200,100,94,119.58,119.56,119.54,119.53,119.52,201,209,200,96,200
20122018,08:32:14:000000,119.59,119.6,119.61,119.63,119.64,200,100,200,94,200,119.54,119.53,119.52,119.5,119.49,200,96,200,396,140
20122018,08:32:15:000000,119.59,119.6,119.61,119.63,119.64,200,100,200,94,200,119.54,119.53,119.52,119.5,119.49,200,96,200,396,140
20122018,08:32:16:000000,119.59,119.61,119.63,119.64,119.65,200,200,94,200,100,119.54,119.53,119.52,119.5,119.49,200,96,200,396,140
20122018,08:32:17:000000,119.59,119.61,119.63,119.64,119.65,200,200,94,200,100,119.54,119.53,119.52,119.5,119.49,200,96,200,396,140
20122018,08:32:18:000000,119.61,119.63,119.64,119.65,119.66,200,94,200,100,94,119.58,119.56,119.54,119.53,119.52,200,300,200,96,200
20122018,08:32:19:000000,119.61,119.63,119.64,119.65,119.66,200,94,200,100,94,119.56,119.54,119.53,119.5,119.49,300,200,96,396,140
20122018,08:32:20:000000,119.61,119.63,119.64,119.65,119.66,200,94,200,100,94,119.56,119.54,119.53,119.5,119.49,300,200,96,396,140
20122018,08:32:21:000000,119.64,119.65,119.66,119.68,119.69,200,100,94,200,97,119.6,119.58,119.56,119.54,119.53,200,200,300,200,96
20122018,08:32:22:000000,119.64,119.65,119.66,119.68,119.69,200,100,94,200,97,119.6,119.58,119.56,119.54,119.53,200,200,300,200,96
20122018,08:32:23:000000,119.64,119.65,119.66,119.68,119.69,300,100,94,200,97,119.6,119.58,119.56,119.54,119.53,200,200,300,200,96
20122018,08:32:24:000000,119.64,119.65,119.66,119.68,119.69,300,100,94,200,97,119.6,119.58,119.56,119.54,119.53,200,200,300,200,96
20122018,08:32:25:000000,119.64,119.65,119.66,119.68,119.69,300,100,94,200,97,119.6,119.58,119.56,119.54,119.53,200,200,300,200,96
20122018,08:32:26:000000,119.64,119.65,119.66,119.68,119.69,300,100,94,200,97,119.6,119.58,119.56,119.54,119.53,200,200,300,200,96
20122018,08:32:27:000000,119.64,119.65,119.66,119.68,119.69,300,100,94,200,97,119.6,119.58,119.56,119.54,119.53,200,200,300,200,96
20122018,08:32:28:000000,119.64,119.66,119.68,119.69,119.72,400,94,200,97,96,119.6,119.59,119.58,119.56,119.54,200,94,200,300,200
20122018,08:32:29:000000,119.64,119.66,119.68,119.69,119.72,400,94,200,97,96,119.6,119.59,119.58,119.56,119.54,200,94,200,300,200
20122018,08:32:30:000000,119.64,119.66,119.68,119.69,119.72,300,94,200,97,96,119.6,119.59,119.58,119.56,119.54,200,94,200,300,200
20122018,08:32:31:000000,119.64,119.65,119.66,119.68,119.69,200,100,94,200,97,119.61,119.6,119.59,119.58,119.56,6,200,94,200,300
20122018,08:32:32:000000,119.64,119.65,119.66,119.68,119.69,200,100,94,200,97,119.61,119.6,119.59,119.58,119.56,6,200,94,200,300
20122018,08:32:33:000000,119.6,119.61,119.62,119.63,119.64,300,100,200,97,200,119.56,119.54,119.53,119.5,119.49,200,200,96,196,40
20122018,08:32:34:000000,119.6,119.61,119.62,119.63,119.64,300,100,200,97,200,119.56,119.54,119.53,119.5,119.49,200,200,96,196,40
20122018,08:32:35:000000,119.6,119.62,119.63,119.64,119.66,200,200,97,200,94,119.56,119.54,119.53,119.5,119.49,200,200,96,196,40
20122018,08:32:36:000000,119.6,119.62,119.63,119.64,119.66,300,200,97,200,94,119.56,119.54,119.53,119.5,119.49,200,200,96,196,40
20122018,08:32:37:000000,119.6,119.62,119.63,119.64,119.66,300,200,97,200,94,119.56,119.54,119.53,119.5,119.49,200,200,96,196,40
20122018,08:32:38:000000,119.6,119.62,119.63,119.64,119.66,200,200,97,200,94,119.58,119.56,119.54,119.53,119.5,106,200,200,96,196
20122018,08:32:39:000000,119.6,119.62,119.63,119.64,119.66,200,200,97,200,94,119.58,119.56,119.54,119.53,119.5,106,200,200,96,196
20122018,08:32:40:000000,119.6,119.62,119.63,119.64,119.66,200,200,97,200,94,119.57,119.56,119.54,119.53,119.5,200,100,300,96,196
20122018,08:32:41:000000,119.6,119.62,119.63,119.64,119.66,200,200,97,200,94,119.57,119.56,119.54,119.53,119.5,300,191,300,96,196
20122018,08:32:42:000000,119.6,119.62,119.63,119.64,119.66,200,200,97,200,94,119.57,119.56,119.54,119.53,119.5,300,191,300,96,196
20122018,08:32:43:000000,119.6,119.62,119.63,119.64,119.66,300,200,97,200,94,119.57,119.56,119.54,119.53,119.5,100,100,300,96,196
20122018,08:32:44:000000,119.6,119.62,119.63,119.64,119.66,300,200,97,200,94,119.57,119.56,119.54,119.53,119.5,100,100,300,96,196
20122018,08:32:45:000000,119.6,119.62,119.63,119.64,119.66,200,200,97,200,94,119.57,119.54,119.53,119.52,119.5,200,300,96,107,196
20122018,08:32:46:000000,119.6,119.62,119.63,119.64,119.66,200,200,97,200,94,119.57,119.54,119.53,119.52,119.5,200,300,96,107,196
20122018,08:32:47:000000,119.6,119.62,119.63,119.64,119.66,200,200,97,200,94,119.57,119.54,119.53,119.52,119.5,200,300,96,107,196
20122018,08:32:48:000000,119.6,119.62,119.63,119.64,119.66,200,200,97,200,94,119.57,119.54,119.53,119.52,119.5,200,300,96,107,196
20122018,08:32:49:000000,119.6,119.62,119.63,119.64,119.66,200,200,97,200,94,119.57,119.54,119.53,119.52,119.5,200,300,96,107,196
20122018,08:32:50:000000,119.6,119.62,119.63,119.64,119.66,300,200,97,200,94,119.57,119.54,119.53,119.52,119.5,200,300,96,107,196
20122018,08:32:51:000000,119.6,119.62,119.63,119.64,119.66,300,200,97,200,94,119.57,119.54,119.53,119.52,119.5,200,300,96,107,196
20122018,08:32:52:000000,119.62,119.63,119.64,119.66,119.68,200,97,200,94,200,119.59,119.57,119.56,119.55,119.54,1,200,94,100,300
20122018,08:32:53:000000,119.64,119.65,119.66,119.68,119.69,200,200,94,200,97,119.6,119.59,119.58,119.57,119.56,200,100,100,200,94
20122018,08:32:54:000000,119.64,119.65,119.66,119.68,119.69,200,200,94,200,97,119.6,119.59,119.58,119.57,119.56,200,100,100,200,94
20122018,08:32:55:000000,119.64,119.65,119.66,119.68,119.69,200,200,94,200,97,119.6,119.59,119.58,119.57,119.56,200,100,100,200,94
20122018,08:32:56:000000,119.64,119.65,119.66,119.68,119.69,200,200,94,200,97,119.6,119.59,119.58,119.57,119.56,200,100,100,200,94
20122018,08:32:57:000000,119.64,119.65,119.66,119.68,119.69,200,200,94,200,97,119.6,119.59,119.58,119.57,119.56,200,194,100,200,94
20122018,08:32:58:000000,119.64,119.65,119.66,119.68,119.69,200,200,94,200,97,119.6,119.59,119.58,119.57,119.56,200,94,100,200,94
20122018,08:32:59:000000,119.64,119.65,119.66,119.68,119.69,200,200,94,200,97,119.6,119.59,119.58,119.57,119.56,200,94,100,200,94
20122018,08:33:00:000000,119.64,119.65,119.66,119.68,119.69,200,200,94,245,97,119.6,119.59,119.58,119.57,119.56,201,94,100,200,94
20122018,08:33:01:000000,119.64,119.65,119.66,119.68,119.69,200,200,94,245,97,119.6,119.59,119.58,119.57,119.56,201,94,100,200,94
20122018,08:33:02:000000,119.68,119.69,119.7,119.72,119.74,200,97,200,135,200,119.63,119.61,119.6,119.59,119.58,171,1,200,94,100
20122018,08:33:03:000000,119.68,119.69,119.7,119.72,119.74,200,97,200,135,200,119.63,119.61,119.6,119.59,119.58,171,1,200,94,100
20122018,08:33:04:000000,119.68,119.69,119.7,119.72,119.74,200,97,200,135,200,119.63,119.61,119.6,119.59,119.58,171,1,200,94,100
