Date,Time,AP1,AP2,AP3,AP4,AP5,AV1,AV2,AV3,AV4,AV5,BP1,BP2,BP3,BP4,BP5,BV1,BV2,BV3,BV4,BV5
20122018,10:13:35:000000,30.78,30.79,30.8,30.81,30.82,62,96,39,800,24,30.77,30.76,30.75,30.74,30.73,58,705,39,900,47
20122018,10:13:36:000000,30.78,30.79,30.8,30.81,30.82,62,96,39,800,24,30.77,30.76,30.75,30.74,30.73,59,205,39,900,47
20122018,10:13:37:000000,30.78,30.79,30.8,30.81,30.82,62,96,39,800,24,30.77,30.76,30.75,30.74,30.73,59,205,39,900,47
20122018,10:13:38:000000,30.78,30.79,30.8,30.81,30.82,62,96,39,800,24,30.77,30.76,30.75,30.74,30.73,57,705,39,900,47
20122018,10:13:39:000000,30.78,30.79,30.8,30.81,30.82,62,96,39,800,24,30.77,30.76,30.75,30.74,30.73,57,705,39,900,47
20122018,10:13:40:000000,30.78,30.79,30.8,30.81,30.82,62,96,39,800,24,30.77,30.76,30.75,30.74,30.73,57,805,39,900,47
20122018,10:13:41:000000,30.78,30.79,30.8,30.81,30.82,62,96,39,800,24,30.77,30.76,30.75,30.74,30.73,59,305,39,900,47
20122018,10:13:42:000000,30.78,30.79,30.8,30.81,30.82,62,96,39,800,24,30.77,30.76,30.75,30.74,30.73,59,305,39,900,47
20122018,10:13:43:000000,30.78,30.79,30.8,30.81,30.82,62,96,39,800,24,30.77,30.76,30.75,30.74,30.73,56,705,39,900,47
20122018,10:13:44:000000,30.78,30.79,30.8,30.81,30.82,62,96,39,800,24,30.77,30.76,30.75,30.74,30.73,56,705,39,900,47
20122018,10:13:45:000000,30.78,30.79,30.8,30.81,30.82,62,96,39,800,24,30.77,30.76,30.75,30.74,30.73,62,605,39,900,47
20122018,10:13:46:000000,30.79,30.8,30.81,30.82,30.83,39,800,24,700,26,30.77,30.76,30.75,30.74,30.73,74,605,39,900,47
20122018,10:13:47:000000,30.78,30.79,30.8,30.81,30.82,62,96,39,800,24,30.77,30.76,30.75,30.74,30.73,65,205,39,900,47
20122018,10:13:48:000000,30.78,30.79,30.8,30.81,30.82,62,96,39,800,24,30.77,30.76,30.75,30.74,30.73,65,205,39,900,47
20122018,10:13:49:000000,30.78,30.79,30.8,30.81,30.82,62,96,39,800,24,30.77,30.76,30.75,30.74,30.73,63,205,39,900,47
20122018,10:13:50:000000,30.78,30.79,30.8,30.81,30.82,62,96,39,800,24,30.77,30.76,30.75,30.74,30.73,63,205,39,900,47
20122018,10:13:51:000000,30.77,30.78,30.79,30.8,30.81,55,400,60,296,36,30.76,30.75,30.74,30.73,30.72,37,800,48,25,44
20122018,10:13:52:000000,30.77,30.78,30.79,30.8,30.81,55,400,60,296,36,30.76,30.75,30.74,30.73,30.72,37,800,48,25,44
20122018,10:13:53:000000,30.77,30.78,30.79,30.8,30.81,55,400,60,296,36,30.76,30.75,30.74,30.73,30.72,44,900,48,25,44
20122018,10:13:54:000000,30.77,30.78,30.79,30.8,30.81,55,400,60,296,36,30.76,30.75,30.74,30.73,30.72,44,900,48,25,44
20122018,10:13:55:000000,30.77,30.78,30.79,30.8,30.81,55,400,60,296,36,30.76,30.75,30.74,30.73,30.72,45,100,48,125,44
20122018,10:13:56:000000,30.77,30.78,30.79,30.8,30.81,55,400,60,296,36,30.76,30.75,30.74,30.73,30.72,45,100,48,125,44
